timestamp,corridor,segment_id,segment_index,from_lat,from_lng,to_lat,to_lng,hour,day_of_week,congestion_index
2026-08-08T16:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,16,5,0.576
2026-08-08T17:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,17,5,0.8212
2026-08-08T18:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,18,5,1.0
2026-08-08T19:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,19,5,0.8572
2026-08-08T20:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,20,5,0.6725
2026-08-08T21:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,21,5,0.4778
2026-08-08T22:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,22,5,0.353
2026-08-08T23:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,23,5,0.2417
2026-08-09T00:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,0,6,0.2867
2026-08-09T01:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,1,6,0.2611
2026-08-09T02:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,2,6,0.2084
2026-08-09T03:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,3,6,0.2833
2026-08-09T04:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,4,6,0.2041
2026-08-09T05:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,5,6,0.4049
2026-08-09T06:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,6,6,0.4829
2026-08-09T07:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,7,6,0.8003
2026-08-09T08:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,8,6,0.9545
2026-08-09T09:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,9,6,0.7727
2026-08-09T10:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,10,6,0.546
2026-08-09T11:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,11,6,0.3052
2026-08-09T12:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,12,6,0.3277
2026-08-09T13:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,13,6,0.1881
2026-08-09T14:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,14,6,0.3007
2026-08-09T15:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,15,6,0.5028
2026-08-09T16:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,16,6,0.5395
2026-08-09T17:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,17,6,0.8359
2026-08-09T18:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,18,6,1.0
2026-08-09T19:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,19,6,0.8873
2026-08-09T20:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,20,6,0.6205
2026-08-09T21:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,21,6,0.4158
2026-08-09T22:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,22,6,0.3312
2026-08-09T23:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,23,6,0.3341
2026-08-10T00:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,0,0,0.2871
2026-08-10T01:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,1,0,0.248
2026-08-10T02:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,2,0,0.3029
2026-08-10T03:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,3,0,0.3778
2026-08-10T04:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,4,0,0.2669
2026-08-10T05:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,5,0,0.2752
2026-08-10T06:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,6,0,0.5772
2026-08-10T07:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,7,0,0.781
2026-08-10T08:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,8,0,0.8071
2026-08-10T09:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,9,0,0.839
2026-08-10T10:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,10,0,0.4787
2026-08-10T11:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,11,0,0.3283
2026-08-10T12:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,12,0,0.2953
2026-08-10T13:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,13,0,0.2803
2026-08-10T14:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,14,0,0.3357
2026-08-10T15:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,15,0,0.3603
2026-08-10T16:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,16,0,0.6303
2026-08-10T17:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,17,0,0.861
2026-08-10T18:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,18,0,1.0
2026-08-10T19:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,19,0,0.9135
2026-08-10T20:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,20,0,0.5434
2026-08-10T21:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,21,0,0.4516
2026-08-10T22:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,22,0,0.2609
2026-08-10T23:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,23,0,0.316
2026-08-11T00:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,0,1,0.2845
2026-08-11T01:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,1,1,0.3728
2026-08-11T02:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,2,1,0.2492
2026-08-11T03:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,3,1,0.2428
2026-08-11T04:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,4,1,0.2737
2026-08-11T05:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,5,1,0.3155
2026-08-11T06:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,6,1,0.5588
2026-08-11T07:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,7,1,0.6912
2026-08-11T08:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,8,1,0.8743
2026-08-11T09:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,9,1,0.7241
2026-08-11T10:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,10,1,0.5678
2026-08-11T11:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,11,1,0.4363
2026-08-11T12:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,12,1,0.2692
2026-08-11T13:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,13,1,0.2587
2026-08-11T14:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,14,1,0.2974
2026-08-11T15:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,15,1,0.4562
2026-08-11T16:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,16,1,0.5439
2026-08-11T17:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,17,1,0.8909
2026-08-11T18:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,18,1,1.0
2026-08-11T19:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,19,1,0.9066
2026-08-11T20:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,20,1,0.6109
2026-08-11T21:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,21,1,0.4465
2026-08-11T22:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,22,1,0.1309
2026-08-11T23:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,23,1,0.3082
2026-08-12T00:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,0,2,0.2233
2026-08-12T01:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,1,2,0.1527
2026-08-12T02:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,2,2,0.2933
2026-08-12T03:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,3,2,0.3462
2026-08-12T04:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,4,2,0.2666
2026-08-12T05:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,5,2,0.3908
2026-08-12T06:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,6,2,0.6076
2026-08-12T07:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,7,2,0.8671
2026-08-12T08:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,8,2,1.0
2026-08-12T09:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,9,2,0.8327
2026-08-12T10:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,10,2,0.5153
2026-08-12T11:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,11,2,0.2376
2026-08-12T12:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,12,2,0.2607
2026-08-12T13:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,13,2,0.2183
2026-08-12T14:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,14,2,0.4234
2026-08-12T15:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,15,2,0.3759
2026-08-12T16:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,16,2,0.6069
2026-08-12T17:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,17,2,0.9096
2026-08-12T18:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,18,2,1.0
2026-08-12T19:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,19,2,0.9783
2026-08-12T20:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,20,2,0.5621
2026-08-12T21:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,21,2,0.3982
2026-08-12T22:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,22,2,0.2485
2026-08-12T23:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,23,2,0.1884
2026-08-13T00:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,0,3,0.2258
2026-08-13T01:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,1,3,0.2603
2026-08-13T02:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,2,3,0.2368
2026-08-13T03:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,3,3,0.2223
2026-08-13T04:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,4,3,0.1905
2026-08-13T05:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,5,3,0.3287
2026-08-13T06:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,6,3,0.4205
2026-08-13T07:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,7,3,0.8338
2026-08-13T08:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,8,3,0.9424
2026-08-13T09:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,9,3,0.7007
2026-08-13T10:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,10,3,0.4923
2026-08-13T11:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,11,3,0.2886
2026-08-13T12:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,12,3,0.2946
2026-08-13T13:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,13,3,0.3493
2026-08-13T14:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,14,3,0.1806
2026-08-13T15:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,15,3,0.3934
2026-08-13T16:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,16,3,0.5899
2026-08-13T17:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,17,3,0.9168
2026-08-13T18:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,18,3,1.0
2026-08-13T19:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,19,3,0.8314
2026-08-13T20:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,20,3,0.5804
2026-08-13T21:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,21,3,0.3387
2026-08-13T22:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,22,3,0.3576
2026-08-13T23:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,23,3,0.2688
2026-08-14T00:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,0,4,0.3766
2026-08-14T01:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,1,4,0.2589
2026-08-14T02:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,2,4,0.2201
2026-08-14T03:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,3,4,0.173
2026-08-14T04:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,4,4,0.1667
2026-08-14T05:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,5,4,0.2386
2026-08-14T06:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,6,4,0.5268
2026-08-14T07:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,7,4,0.8187
2026-08-14T08:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,8,4,0.8426
2026-08-14T09:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,9,4,0.8419
2026-08-14T10:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,10,4,0.4818
2026-08-14T11:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,11,4,0.3425
2026-08-14T12:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,12,4,0.3722
2026-08-14T13:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,13,4,0.3227
2026-08-14T14:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,14,4,0.277
2026-08-14T15:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,15,4,0.333
2026-08-14T16:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,16,4,0.4704
2026-08-14T17:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,17,4,0.8334
2026-08-14T18:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,18,4,0.9873
2026-08-14T19:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,19,4,0.8173
2026-08-14T20:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,20,4,0.5916
2026-08-14T21:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,21,4,0.3911
2026-08-14T22:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,22,4,0.2796
2026-08-14T23:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,23,4,0.2286
2026-08-15T00:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,0,5,0.2726
2026-08-15T01:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,1,5,0.289
2026-08-15T02:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,2,5,0.1972
2026-08-15T03:00:00,Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,2,3.1073,101.6067,3.139,101.6869,3,5,0.3485
